ධර්මභාෂණය	darmabaːsaɳaja	NOUN	homily
ධර්මය	darmaja	NOUN	right;law;teaching;duty;doctrine;ideology;norm;canon;verity;buddhism;budhist teaching;dharma
ධර්මවිරෝධි	darmaviroːdi	ADJ	heretical
ධර්මවෛධිකය	darmavaidikaja	NOUN	canon
ධර්මශ්‍රීලවාදය	darmas‍riːlavaːdaja	NOUN	pietism
ධර්මශාස්ත්‍රය	darmasaːst‍raja	NOUN	code
ධර්මාචාර්යයා	darmaːt͡ʃaːrjajaː	ADJ	divine
ධර්මාධර්මවිචාරය	darmaːdarmavit͡ʃaːraja	NOUN	casuistry
ධර්මාධර්මවිචාරවාදියා	darmaːdarmavit͡ʃaːravaːdijaː	NOUN	casuist
ධර්මාධර්මවිචාරී	darmaːdarmavit͡ʃaːriː	ADJ	casuistic
ධර්මාධිකරණය	darmaːdikaraɳaja	NOUN	court
ධර්මාධිකාරය	darmaːdikaːraja	NOUN	judiciary
ධර්මාසනය	darmaːsanaja	NOUN	pulpit;lectern
ධර්මිෂ්ටකම	darmisʈakama	NOUN	honour
ධර්මිෂ්ඨ	darmisʈa	ADV	just;virtuous;righteous;devout;god fearing
ධර්මිෂ්ඨකම	darmisʈakama	NOUN	justice;rightousness
ධර්මිෂ්ඨතාව	darmisʈataːva	NOUN	saintliness
ධර්මිෂ්ඨභාවය	darmisʈabaːvaja	NOUN	piety
ධර්මෝන්මාදය	darmoːnmaːdaja	NOUN	fanaticism
ධර්මෝපදේශය	darmoːpadeːsaja	NOUN	homily
ධර්ෂකයා	darsakajaː	NOUN	ravisher
ධරාතලය	daraːtalaja	NOUN	plane
ධරාලය	daraːlaja	NOUN	womb;uterus
ධරාව	daraːva	NOUN	uterus
ධරිකාව	darikaːva	NOUN	bladder
ධවල	davala	NOUN	white
ධ්ර්ැවකාංශය	drævakaːŋsaja	?	degree of longitude
ධ්වජධාරියා	dvad͡ʒadaːrijaː	?	standard bearer
ධ්වජභග්න	dvad͡ʒabaɡna	ADJ	impotent
ධ්වජභග්නය	dvad͡ʒabaɡnaja	NOUN	impotence
ධ්වජය	dvad͡ʒaja	NOUN	standard;flag;pennant;pennon
ධ්වන්‍යනුකරණය	dvan‍janukaraɳaja	NOUN	onomatopoeia
ධ්වනි	dvani	ADJ	acoustical;acoustic;phonic
ධ්වනික	dvanika	ADJ	acoustical;acoustic
ධ්වනිකය	dvanikaja	NOUN	acoustics
ධ්වනිචාරය	dvanit͡ʃaːraja	NOUN	acoustics
ධ්වනිබෝයාව	dvaniboːjaːva	?	sonobuoy
ධ්වනිමානය	dvanimaːnaja	NOUN	acoumeter;monochord or sonometer;phonometer;sonometer
ධ්වනිමානේක්ෂය	dvanimaːneːksaja	?	phoneloscope
ධ්වනිය	dvanija	NOUN	sound;note;tone;acoustics;dhvani
ධ්වනිරේඛය	dvanireːkaja	?	phonautograph
ධ්වනිවිද්‍යාඥයා	dvanivid‍jaːd͡ʒɲajaː	NOUN	acoustician
ධ්වනිවිද්‍යාව	dvanivid‍jaːva	NOUN	acoustics
ධ්වනීක්ෂය	dvaniːksaja	?	phonoscope
ධ්වානික	dvaːnika	ADJ	acoustical;stereosonic
ධ්‍යානය	d‍jaːnaja	NOUN	absorption;contemplation;trance;meditation;muse;musing;reverie;self communion
ධ්‍යානශ්‍රීලී	d‍jaːnas‍riːliː	NOUN	contemplative
ධ්‍යානසුඛය	d‍jaːnasukaja	NOUN	ecstasy
ධාත්‍රිකභෘත්‍යය	daːt‍rikaburt‍jaja	NOUN	obstetrics
ධාත්‍රී	daːt‍riː	VERB	stepmother;nourishing
ධාතු	daːtu	NOUN	mineral;relics
ධාතුව	daːtuva	NOUN	matter;metal;element;substance;root;relic;radix
ධානය	daːnaja	NOUN	ear
ධාන්‍ය	daːn‍ja	NOUN	corn;grain;grains;cereal;pulse;cereals;curn
ධාන්‍යය	daːn‍jaja	NOUN	cereal;cariopsis;caryopside;caryopsis
ධාන්‍යාගාරය	daːn‍jaːɡaːraja	NOUN	barn;granary
ධාරක	daːraka	NOUN	holder
ධාරකය	daːrakaja	NOUN	stand;standard;holder;bearer
ධාරකයා	daːrakajaː	NOUN	host;bearer
ධාරණකය	daːraɳakaja	NOUN	stapes
ධාරණමය	daːraɳamaja	NOUN	mnemonic
ධාරණය	daːraɳaja	VERB	hold;memory;retention;toleration;mneme
ධාරණශ්‍රීලතාව	daːraɳas‍riːlataːva	NOUN	remanence;retentivity
ධාරණාව	daːraɳaːva	NOUN	impression;capacitance
ධාරණාවාදය	daːraɳaːvaːdaja	NOUN	impressionism
ධාරනය	daːranaja	NOUN	stand
ධාර්මික	daːrmika	ADJ	religious;spiritual;holy;pious;righteous;devout;godly
ධාර්මිකතාව	daːrmikataːva	NOUN	righteousness
ධාරානිපාතය	daːraːnipaːtaja	?	heavy rain;torrential rain
ධාරානියාමකය	daːraːnijaːmakaja	NOUN	rheostat
ධාරාමානය	daːraːmaːnaja	?	current meter
ධාරාලෝකය	daːraːloːkaja	?	flood light
ධාරාව	daːraːva	NOUN	current;flood;blast
ධාරාවන්දූ	daːraːvanduː	?	Dharavandhoo
ධාරාවමය	daːraːvamaja	?	rheobasis;rhoebase
ධාරාවර්තනය	daːraːvartanaja	?	rheotropism
ධාරාස්ථාපය	daːraːstaːpaja	NOUN	rheostat
ධාරිකාව	daːrikaːva	NOUN	utricle
ධාරිත	daːrita	VERB	sustained
ධාරිත්‍රක	daːrit‍raka	NOUN	Capacitor
ධාරිත්‍රකය	daːrit‍rakaja	NOUN	capacitor;condenser
ධාරිතාව	daːritaːva	NOUN	volume;capacity;capacitance
ධාරීත්‍රකය	daːriːt‍rakaja	NOUN	condenser
ධාරීතාව	daːriːtaːva	NOUN	capacity
ධාවක	daːvaka	?	sarmentaceous;sarmentose
ධාවකය	daːvakaja	NOUN	drive;runner;cursor;sarment;stolon
ධාවකයා	daːvakajaː	NOUN	runner
ධාවනය	daːvanaja	VERB	run;running
ධිම්මි	dimmi	?	Dhimmi
ධීකරණය	diːkaraɳaja	NOUN	intellection
ධීගුණ	diːɡuɳa	?	dianoetic virtues
ධීතෘ	diːtur	NOUN	daughter
ධීමත්	diːmat	ADJ	intellectual
ධීමතා	diːmataː	NOUN	intellectual;genius
ධීය	diːja	NOUN	nous
ධීර	diːra	ADJ	stalwart;staid;self collected;valorous
ධීරභාවය	diːrabaːvaja	NOUN	spirit
ධීවර	diːvara	NOUN	fisheries
ධීවරයා	diːvarajaː	NOUN	fisherman;fisher
ධීශක්තිය	diːsaktija	NOUN	intellect
ධුර	dura	NOUN	position;post
ධුරන්ධර	durandara	?	holding a post
ධුර්තියා	durtijaː	VERB	rake
ධුරාවලිය	duraːvalija	?	hierachy
ධුව	duva	NOUN	permanent
ධූනය	duːnaja	NOUN	succussion
ධූප	duːpa	NOUN	fragrance
ධූම	duːma	NOUN	smoke;steam
ධූමකය	duːmakaja	NOUN	fumigant
ධූමකරණය	duːmakaraɳaja	NOUN	fumigation
ධූමකරය	duːmakaraja	NOUN	fumigant
ධූමකේතුව	duːmakeːtuva	NOUN	comet
ධූමඝනත්වමිතිය	duːmaganatvamitija	?	capnometry
ධූමනය	duːmanaja	NOUN	fogging;fumigation
ධූමපාත්‍රය	duːmapaːt‍raja	NOUN	censer
ධූමපානය	duːmapaːnaja	NOUN	smoking
ධූමපානාගාරය	duːmapaːnaːɡaːraja	NOUN	divan
ධූමයන්ත්‍රය	duːmajant‍raja	?	steamengine;steam engine
ධූමයාත්‍රාව	duːmajaːt‍raːva	NOUN	steamer
ධූමල	duːmala	ADJ	smoky
ධූමිකාව	duːmikaːva	NOUN	fog
ධූරන්ධර	duːrandara	ADJ	titular
ධූරය	duːraja	NOUN	office
ධූර්ත	duːrta	NOUN	addict
ධූර්තයා	duːrtajaː	NOUN	rake;rogue;addict;coon;gambler
ධූර්තවීම	duːrtaviːma	NOUN	addiction
ධූර්තිය	duːrtija	NOUN	orgy
ධූර්තියා	duːrtijaː	NOUN	addict
ධූරාන්වය	duːraːnvaja	?	hierachy
ධූරාන්වයික	duːraːnvajika	?	hierachical
ධූරානුක්‍රමය	duːraːnuk‍ramaja	NOUN	hierarchy
ධූරාවලිය	duːraːvalija	NOUN	hierarchy;hierachy
ධූලක	duːlaka	ADJ	toxic
ධූලකය	duːlakaja	NOUN	toxin
ධූලකරක්තිය	duːlakaraktija	NOUN	toxaemia
ධූලකවේදය	duːlakaveːdaja	NOUN	toxicology
ධූලකාභය	duːlakaːbaja	NOUN	toxoid
ධූලි	duːli	VERB	dust
ධූසර	duːsara	NOUN	gray;grey;ashen
ධූසරමජ්ජාදාහය	duːsaramad͡ʒd͡ʒaːdaːhaja	NOUN	poliomyelitis
ධෘතිය	durtija	NOUN	morale
ධෘවකය	durvakaja	NOUN	longitude
ධෘවපදය	durvapadaja	VERB	refrain
ධෘවය	durvaja	NOUN	cynosure
ධෛර්යමත්	dairjamat	ADJ	high spirited;sanguine
ධෛර්යය	dairjaja	NOUN	fight;resolution;courage;daring;nerve;resolve;cheer;countenance;constancy;bravery;fortitude;mettle;pluck;manliness;spunk;stiff upper lip;valour
ධෛර්යවත්	dairjavat	ADJ	gutsy
ධෛර්යසම්පන්න	dairjasampanna	ADJ	spirited;courageous;venturous
ධෛර්ය්‍යය	dairj‍jaja	NOUN	heart;determination;enterprise;flush;cheer;fortitude;grit
ධෛර්ය්‍යවත්	dairj‍javat	ADJ	hardy
ධෛර්ය්‍යසම්පන්න	dairj‍jasampanna	ADJ	grity;plucky
ධොන්ෆානු	donfaaːnu	?	Dhonfanu
ධොවනය	dovanaja	NOUN	lavage
ධෝවන	doːvana	VERB	washing
ධ‍්‍රවණකාරකය	da‍‍ravaɳakaːrakaja	?	polarizer
ධ‍්‍රවණශ්‍රීලතාව	da‍‍ravaɳas‍riːlataːva	?	polarizability
ධ‍්‍රැව	da‍‍ræva	NOUN	poles
ධ‍්‍රැවක	da‍‍rævaka	ADJ	polar
ධ‍්‍රැවකය	da‍‍rævakaja	NOUN	chorus;polariser;polarizer
ධ‍්‍රැවණ	da‍‍rævaɳa	VERB	polarizing;polarising
ධ‍්‍රැවණකාරකය	da‍‍rævaɳakaːrakaja	?	polariser
ධ‍්‍රැවණමානය	da‍‍rævaɳamaːnaja	NOUN	polarimeter
ධ‍්‍රැවණමිතිය	da‍‍rævaɳamitija	?	polarimetry;polariscopy
ධ‍්‍රැවණය	da‍‍rævaɳaja	NOUN	polarization;polarisation
ධ‍්‍රැවණලේඛය	da‍‍rævaɳaleːkaja	?	polarogram
ධ‍්‍රැවණශ්‍රීල	da‍‍rævaɳas‍riːla	?	polarisable
ධ‍්‍රැවණශ්‍රීලතාව	da‍‍rævaɳas‍riːlataːva	?	polarisability
ධ‍්‍රැවණාහ	da‍‍rævaɳaːha	NOUN	polaroid
ධ‍්‍රැවණේක්ෂය	da‍‍rævaɳeːksaja	NOUN	polariscope
ධ‍්‍රැවත්වය	da‍‍rævatvaja	NOUN	constancy;polarity
ධ‍්‍රැවතාව	da‍‍rævataːva	NOUN	polarity
ධ‍්‍රැවනේක්ෂය	da‍‍rævaneːksaja	NOUN	polariscope
ධ‍්‍රැවපථය	da‍‍rævapataja	?	polhode
ධ‍්‍රැවපදය	da‍‍rævapadaja	VERB	refrain
ධ‍්‍රැවය	da‍‍rævaja	NOUN	pole
ධ‍්‍රැවායනය	da‍‍rævaːjanaja	NOUN	polarization;polarizalion
ධ‍්‍රැවායිත	da‍‍rævaːjita	VERB	polarized
ධ‍්‍රැවිත	da‍‍rævita	ADJ	polar;polarized
ධ‍්‍රැවීකරණය	da‍‍ræviːkaraɳaja	NOUN	polarization
ධ‍්‍රැවීය	da‍‍ræviːja	ADJ	polar
ධ‍්‍රැවීයතාව	da‍‍ræviːjataːva	NOUN	polarity
නං	naŋ	?	if
නංගල	naŋɡala	NOUN	plough
නංගි	naŋɡi	NOUN	sister;little sister;sis;younger sister
නංගී	naŋɡiː	?	younger sister
නංවනවා	naŋvanavaː	VERB	develop;raise;mount
නඒ	neː	NOUN	AU
නක්ෂත්‍ර	naksat‍ra	ADJ	astronomical
නක්ෂත්‍රඥයා	naksat‍rad͡ʒɲajaː	NOUN	astrologer
නක්ෂත්‍රභෞතය	naksat‍rabautaja	NOUN	astrophysics
නක්ෂත්‍රය	naksat‍raja	NOUN	astronomy;star;astrology;constellation;Nakshatra
නක්ෂත්‍රාචාර්ය	naksat‍raːt͡ʃaːrja	NOUN	astrologer
නක්ෂත්‍රියාටනය	naksat‍rijaːʈanaja	NOUN	astronautics
නක්සල්වාදය	naksalvaːdaja	?	naxalism
නක්සල්වාදියෝ	naksalvaːdijoː	?	naxalites
නක්සලිකයෝ	naksalikajoː	?	naxalites
නක්ස්වොමිකා	naksvomikaː	?	nuxvomica
නකුට	nakuʈa	NOUN	tail
නකුල	nakula	NOUN	mongoose
නඛ	naka	VERB	nail;claw
නඛර	nakara	ADJ	chelate
නඛරය	nakaraja	NOUN	claw
නඛරාකාර	nakaraːkaːra	NOUN	unguicular;unguiculate
නඛීල	nakiːla	ADJ	all;entire
නගණ්‍ය	naɡaɳ‍ja	?	neglegible
නගනය	naɡanaja	NOUN	Stye
නගනවා	naɡanavaː	VERB	question;raise;lift;remind;erect;remit
නගනීකරණය	naɡaniːkaraɳaja	NOUN	denudation;nudation
නගම්‍යත	naɡam‍jata	?	non sequitur
නගම්‍යතෙ	naɡam‍jate	?	non sequitur
නගර	naɡara	ADJ	urban
නගරංකාරයා	naɡaraŋkaːrajaː	?	souteneur
නගරජනයා	naɡarad͡ʒanajaː	NOUN	townsfolk
නගරපති	naɡarapati	NOUN	mayor
නගරබද	naɡarabada	ADJ	urban;suburban
නගරය	naɡaraja	NOUN	city;town;urban;metropolis;urban center
නගරයාය	naɡarajaːja	NOUN	conurbanation;conurbation;megalopolis
නගරවැසියා	naɡaravæsijaː	NOUN	townsman;city dweller
නගරශාලාව	naɡarasaːlaːva	?	town hall
නගරශෝභිනිය	naɡarasoːbinija	NOUN	courtesan
නගරසභාව	naɡarasabaːva	?	town council
නගරසභිකයා	naɡarasabikajaː	NOUN	alderman;town councillor
නගරාධිපති	naɡaraːdipati	NOUN	mayor
නගරාධිපතිනි	naɡaraːdipatini	NOUN	mayoress
නගරාධිපතියා	naɡaraːdipatijaː	NOUN	mayor;burgomaster
නගරාන්තර	naɡaraːntara	?	intercity
නගරායනය	naɡaraːjanaja	NOUN	urbanization
නගරාසන්න	naɡaraːsanna	ADJ	suburban
නගරෝපාන්ත	naɡaroːpaːnta	ADJ	suburban
නගරෝපාන්තය	naɡaroːpaːntaja	NOUN	suburbs;suburb
නග්න	naɡna	ADJ	naked;bare;nude
නග්නත්වය	naɡnatvaja	NOUN	nudity;Nudity
නග්නභාවය	naɡnabaːvaja	NOUN	nudity
නග්නය	naɡnaja	NOUN	nude
නග්නස්කන්ධ	naɡnaskanda	?	nudicaulous
නග්නීකරණය	naɡniːkaraɳaja	NOUN	denudation;nudation
නග්නීකරනවා	naɡniːkaranavaː	VERB	denudate
නග්නීකාරකය	naɡniːkaːrakaja	?	agent of denudation
නග්නීකාරකයෝ	naɡniːkaːrakajoː	?	agents of denudation;denudation agents of
නග්නීකෘත	naɡniːkurta	VERB	denuded
නගින	naɡina	VERB	ascending
නගිනවා	naɡinavaː	VERB	raise;translate;ascend;get on
නගුට	naɡuʈa	NOUN	tail
නගුල	naɡula	NOUN	plough
නගෝයා	naɡoːjaː	NOUN	Nagoya
නඟනවා	naŋɡanavaː	VERB	question;raise;remind;remit;up lift;up raise;up rear
නඟා	naŋɡaː	?	younger sister
නඟාලීම	naŋɡaːliːma	VERB	uplift
නඟිනවා	naŋɡinavaː	VERB	board;raise;translate;climb;mount;ascend;take it;ween
නඟිනාර	naŋɡinaːra	NOUN	riser;rising gate
නඟුල	naŋɡula	NOUN	plough
නඤ්ඤර්ථ	naɲɲarta	ADJ	negative
නට	naʈa	ADJ	dead;destroyed
නටන	naʈana	VERB	boiling;ebullient
නටනවා	naʈanavaː	VERB	dance;boil;tread;walrus;foot a measure;shake a leg
නටබුන්	naʈabun	VERB	ruined;ruins;ruin s
නටබුන්කම	naʈabunkama	NOUN	decay
නටවනවා	naʈavanavaː	VERB	dance;boil
නටවර	naʈavara	?	chief actor
නට්ටම්	naʈʈam	NOUN	bankrupt
නට්සි	naʈsi	NOUN	nazi
නට්සිවාදය	naʈsivaːdaja	NOUN	nazism
නටුව	naʈuva	NOUN	stem;stalk
නඩත්තු	naɖattu	NOUN	maintenance
නඩත්තුව	naɖattuva	VERB	keep;maintenance;upkeep;sustenance;bed and board;sustentation
නඩය	naɖaja	NOUN	group;band
නඩලම	naɖalama	VERB	teasing
නඩාව	naɖaːva	NOUN	shuttle
නඩුකරය	naɖukaraja	NOUN	case;action actio
නඩුකාරයා	naɖukaːrajaː	VERB	judge
නඩුකියන	naɖukijana	ADJ	litigious
නඩුකියන්නා	naɖukijannaː	NOUN	litigant
නඩුකීම	naɖukiːma	NOUN	litigation
නඩුපිටපත	naɖupiʈapata	ADJ	brief
නඩුපොත	naɖupota	?	record case
නඩුපෝෂකයා	naɖupoːsakajaː	NOUN	maintainer
නඩුභ්‍රංශනීය	naɖub‍raŋsaniːja	?	barratrous
නඩුභ්‍රංශය	naɖub‍raŋsaja	NOUN	barratry
නඩුයෑම	naɖujæːma	NOUN	litigation
නඩුලේඛනය	naɖuleːkanaja	?	roll trial
නඩුව	naɖuva	NOUN	case;action;cause;suit;injustice;lawsuit;iaw suit;law suit
නඩුහිමියා	naɖuhimijaː	NOUN	client
නණ්ඩුව	naɳɖuva	NOUN	arista;awn;beard of a corn
නතරවීම	nataraviːma	VERB	check
නත්තල	nattala	NOUN	Christmas;christmas;xmas;yule
නත්තලක්	nattalak	NOUN	Christmas;christmas;christmas day;dec 25;xmas
නත්තා	nattaː	?	grandfathers grandfather
නතාග්‍ර	nataːɡ‍ra	ADJ	depressotruncatus;emarginate;retuse
නතිය	natija	NOUN	trend;stoop;flexure
නතිවර්තනය	nativartanaja	NOUN	inflection;inflexion
නතු	natu	VERB	bent;owned;obedient
නතුගැටය	natuɡæʈaja	?	flecnode
නතුව	natuva	NOUN	right;possession
නතෝදර	natoːdara	ADJ	concave
නතෝදරතාව	natoːdarataːva	NOUN	concavity
නද	nada	NOUN	sound;ring
නදන	nadana	VERB	ringing
නදවන	nadavana	VERB	ringing
නදවනය	nadavanaja	NOUN	ringer
නදවනවා	nadavanavaː	NOUN	ring
නදිය	nadija	NOUN	river
නදීපාත්‍ර	nadiːpaːt‍ra	ADJ	riparian
නදීපාත්‍රය	nadiːpaːt‍raja	NOUN	riverbed
නදීමුඛය	nadiːmukaja	NOUN	estuary
නනය	nanaja	VERB	wire
නන්	nan	ADJ	various;diverse
නන්ඩුව	nanɖuva	NOUN	awn
නන්ද	nanda	ADJ	pleasant
නන්දන	nandana	ADJ	pleasant
නන්දනීය	nandaniːja	ADJ	pleasant
නන්ද්‍යාවර්ත	nand‍jaːvarta	ADJ	clockwise
නන්දි	nandi	VERB	craving
නන්දෙඩවිල්ල	nandeɖavilla	?	polylogia
නන්දෙඩවිලි	nandeɖavili	NOUN	drivel
නන්දොඩනවා	nandoɖanavaː	NOUN	prate
නන්දොඩවන	nandoɖavana	VERB	blithering
නන්දොඩවනවා	nandoɖavanavaː	VERB	chatter;drivel;twaddle
නන්නත්තාරය	nannattaːraja	NOUN	vagrancy
නන්නාඳුනන	nannaːndunana	ADJ	unknown
නනු	nanu	?	nano
නනුfපැරඩය	nanufaæraɖaja	?	nanofarad
නඳ	nanda	ADJ	good;pleasant
නඳන	nandana	VERB	pleasing
නප්තෘ	naptur	NOUN	grandson
නපුංසක	napuŋsaka	NOUN	neuter;eunuch
නපුංසකයා	napuŋsakajaː	NOUN	eunuch
නපුර	napura	NOUN	evil;ill;harm;corruption;cruelty;alas;bane;disvalue
නපුරා	napuraː	NOUN	tartar
නපුරු	napuru	ADJ	black;bad;evil;sharp;wild;dangerous;rough;ill;vicious;cruel;wicked;nasty;relentless;repressive;flint;intolerant;untoward;atrocious;ungovernable
නපුරුකම	napurukama	NOUN	cruelty;devilry;inclemency;original sin
නබ්ලා	nablaː	?	nabla
නභ	naba	NOUN	sky
නභෝගත	naboːɡata	ADJ	aerial;celestial
නභෝගර්භය	naboːɡarbaja	NOUN	aerospace
නභෝතලය	naboːtalaja	NOUN	sky
නභෝමණ්ඩලය	naboːmaɳɖalaja	NOUN	sky
නම	nama	NOUN	name;person;title;appellation
නමගම	namaɡama	VERB	address;name and address
නමගිය	namaɡija	?	well known
නමට	namaʈa	VERB	nominally;favouring;favour of;indifferently
නමදිනවා	namadinavaː	VERB	worship
නමන	namana	VERB	bending
නමනය	namanaja	NOUN	bender
නමනවා	namanavaː	VERB	curve;bend;stoop;warp;crook;flex;incline;crease;crumple;deflect;inflect;predispose
නමන්නා	namannaː	NOUN	bender
නමය	namaja	NOUN	nine
නමස්කාරය	namaskaːraja	NOUN	worship;reverence;salute;adoration;obeisance
නමහම	namahama	NOUN	finish
නම්	nam	?	if
නම්කරනලද	namkaranalada	?	hight
නම්කරනවා	namkaranavaː	VERB	nominate
නම්ගතකරනවා	namɡatakaranavaː	VERB	enlist
නම්තැබීම	namtæbiːma	VERB	naming
නම්බුකාර	nambukaːra	ADJ	respectable;honourable
නම්බුකාරයා	nambukaːrajaː	NOUN	gentleman
නම්බුනාමය	nambunaːmaja	NOUN	rank
නම්බුපිටින්	nambupiʈin	ADV	honourably
නම්බුව	nambuva	NOUN	credit;prestige;honour;good name
නම්මන	nammana	ADJ	persuasive
නම්මනවා	nammanavaː	NOUN	influence
නම්මාගන්නවා	nammaːɡannavaː	VERB	sway
නම්‍ය	nam‍ja	ADJ	bent;flexible;bending;elastic;amenable;limber;elapse;amendable;flexile;supple
නම්‍යත්වය	nam‍jatvaja	NOUN	elasticity
නම්‍යතාව	nam‍jataːva	NOUN	bent;elasticity;susceptibility
නම්‍යතාවය	nam‍jataːvaja	NOUN	flexibility
නමැති	namæti	VERB	named;yclept
නමිනම්	naminam	?	Cynometra cauliflora
නමින්	namin	?	in the name
නමුත්	namut	ADV	but;though;whether;although;where as
නමුදු	namudu	ADV	but
නම‍්‍රතාව	nama‍‍rataːva	NOUN	humility
නය	naja	NOUN	system;form;law;method;Sino-
නයන	najana	NOUN	eye
නයන්කොළේ	najankoɭeː	?	Nyankole
නයා	najaː	NOUN	cobra
නයැමයින්	najæmajin	NOUN	thiamine
නයික්‍රෝම්	najik‍roːm	NOUN	nichrome
නයිගල	najiɡala	?	snake stone
නයිජර්	najid͡ʒar	NOUN	Niger;Republic of Niger
නයිජීරියාව	najid͡ʒiːrijaːva	NOUN	Nigeria;Federal Republic of Nigeria
නයිටර්	najiʈar	NOUN	nitre
නයිට්රජන්	najiʈrad͡ʒan	NOUN	nitrogen
නයිට්වරයා	najiʈvarajaː	NOUN	knight
නයිට්‍රජන්	najiʈ‍rad͡ʒan	NOUN	nitrogen;Nitrogen;azotic air
නයිට්‍රජනීකරණය	najiʈ‍rad͡ʒaniːkaraɳaja	?	nitrogenization
නයිට්‍රජනීකෘත	najiʈ‍rad͡ʒaniːkurta	?	nitrogenated
නයිට්‍රජනීය	najiʈ‍rad͡ʒaniːja	ADJ	nitrogenous
නයිට්‍රයිට්	najiʈ‍rajiʈ	NOUN	nitrite
නයිට්‍රයිඩ්	najiʈ‍rajiɖ	NOUN	nitride
නයිට්‍රැමෝන්	najiʈ‍ræmoːn	?	nitramon
නයිට්‍රොකාමී	najiʈ‍rokaːmiː	?	nitrophilous
නයිට්‍රොග්ලිසරීන්	najiʈ‍roɡlisariːn	NOUN	nitroglycerine;gelegnite;nitroglycerene
නයිට්‍රොප්‍රසයිඩ්	najiʈ‍rop‍rasajiɖ	?	nitroprusside
නයිට්‍රොබැක්ටර්	najiʈ‍robækʈar	NOUN	nitrate bacteria;nitrobacter
නයිට්‍රොබැක්ටීරියා	najiʈ‍robækʈiːrijaː	NOUN	nitrobacteria
නයිට්‍රොමීටරය	najiʈ‍romiːʈaraja	?	nitrometer
නයිට්‍රොලයිම්	najiʈ‍rolajim	?	nitro lime
නයිට්‍රොශාකය	najiʈ‍rosaːkaja	?	nitrophyte
නයිට්‍රොසෙලියුලෝස්	najiʈ‍roselijuloːs	NOUN	nitrocellulose
නයිට්‍රොසොමොනාස්	najiʈ‍rosomonaːs	NOUN	nitrite bacteria;nitrosomonas
නයිට්‍රොසෝfපෙරීසයනයිඩ්	najiʈ‍rosoːfaeriːsajanajiɖ	?	nitrosoferricyanide
නයිට්‍රෝකරණය	najiʈ‍roːkaraɳaja	?	nitration
නයිට්‍රෝකාරකය	najiʈ‍roːkaːrakaja	?	nitrator
නයිට්‍රෝකෘත	najiʈ‍roːkurta	VERB	nitrated
නයිට්‍රෝහරණය	najiʈ‍roːharaɳaja	?	denitration
නයිටි‍්‍රක්	najiʈi‍‍rak	ADJ	nitric
නයිටී‍්‍රකරණය	najiʈiː‍‍rakaraɳaja	NOUN	nitrification
නයිටී‍්‍රකාරක	najiʈiː‍‍rakaːraka	?	nitrifiable
නයිටී‍්‍රකාරකය	najiʈiː‍‍rakaːrakaja	?	nitrifier
නයිටී‍්‍රකාරී	najiʈiː‍‍rakaːriː	VERB	nitrifying
නයිටී‍්‍රහරණය	najiʈiː‍‍raharaɳaja	?	denitrification
නයිටී‍්‍රහාරී	najiʈiː‍‍rahaːriː	VERB	denitrifying
නයිටේ‍්‍රට්	najiʈeː‍‍raʈ	NOUN	nitrate
නයිලොන්	najilon	NOUN	nylon
නයිලෝන්	najiloːn	NOUN	nylon
නයුක්ලියනේට්	najuklijaneːʈ	?	nucleinate
නයෝබියම්	najoːbijam	NOUN	niobium
නර	nara	NOUN	man;grey hair
නරක	naraka	ADJ	bad;wrong;sad;ill;wicked;crummy;naughty;crappy;disvalue
නරකකම	narakakama	NOUN	badness
නරකය	narakaja	NOUN	hell
නරක්වීම	narakviːma	NOUN	corruption;deterioration
නරකාදිය	narakaːdija	NOUN	hell;blazes;gehenna
නරකාවාටය	narakaːvaːʈaja	NOUN	hell;stinking pit
නරච්ඡාගයා	narat͡ʃt͡ʃaːɡajaː	NOUN	saturnine;satyr
නරද	narada	NOUN	arrow
නරදිය	naradija	NOUN	urine
නරපතියා	narapatijaː	NOUN	king
නරඹනවා	narambanavaː	VERB	see;view
නරඹන්නා	narambannaː	NOUN	spectator
නරවෘකයා	naravurkajaː	NOUN	werewolf;werwolf
නරසිංහ	narasiŋha	NOUN	sphinx
නර්තක	nartaka	NOUN	recitalist
නර්තකයා	nartakajaː	NOUN	dancer
නර්තකී	nartakiː	NOUN	danseuse
නර්තනය	nartanaja	NOUN	dance;dancing;recital;chorea
නර්මාලාපය	narmaːlaːpaja	VERB	hit;jest;sarcasm
නර්මෝක්තිය	narmoːktija	NOUN	quip;sally;witticism
නරාකෘති	naraːkurti	NOUN	anthropoid
නරාව	naraːva	NOUN	crater
නරාවළ	naraːvaɭa	NOUN	pit;stinking pit
නරාශ්වයා	naraːsvajaː	NOUN	centaur;saturnine;satyr
නරිදෙන	naridena	NOUN	vixen
නරිනාටකය	narinaːʈakaja	NOUN	foolery
නරියා	narijaː	NOUN	fox;jackal;jackle
නරුම	naruma	ADJ	miserable
නරුමකම	narumakama	NOUN	cynicism
නරුමවාදය	narumavaːdaja	NOUN	cynicism
නරුව	naruva	NOUN	frill
නරේන්ද්‍ර	nareːnd‍ra	NOUN	king
නරේන්ද්‍රයා	nareːnd‍rajaː	NOUN	potentate
නරේශ්වර	nareːsvara	NOUN	king
නරෝදවාදය	naroːdavaːdaja	?	narodism
නල	nala	NOUN	fire;wind;pipe
නලංගු	nalaŋɡu	ADJ	sad;hypochondraic
